Time,Open,High,Low,Close,volume,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,Ren_Value,Blue,Red,Increase,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,EndTime_fr,HI_Value,BearWarning,BullWarning,OBV,VWAP,peak,crust,atr,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,returns,t_dir,pnn_0,pnn_1,pnn_2,pnn_3,pnn_4,pnn_5,pnn_6,pnn_7,pnn_8,pnn_9,pnn_10,pnn_11,pnn_12,pnn_13,pnn_14,pnn_15,pnn_16,pnn_17,pnn_18,pnn_19,pnn_20,pnn_21,pnn_22,pnn_23,pnn_24,pnn_25,pnn_26,pnn_27,pnn_28,pnn_29,pnn_30,pnn_31,pnn_32,pnn_33,pnn_34,pnn_35,pnn_36,pnn_37,pnn_38,pnn_39,pnn_40,pnn_41,pnn_42,pnn_43,pnn_44,pnn_45,pnn_46,pnn_47,pnn_48,pnn_49,pnn_50,pnn_51,pnn_52,pnn_53,pnn_54,pnn_55,pnn_56,pnn_57,pnn_58,pnn_59,pnn_60,pnn_61,pnn_62,pnn_63,pnn_64,pnn_65,pnn_66,pnn_67,pnn_68,pnn_69,pnn_70,pnn_71,pnn_72,pnn_73,pnn_74,pnn_75,pnn_76,pnn_77,pnn_78,pnn_79,pnn_80,pnn_81,pnn_82,pnn_83,pnn_84,pnn_85,pnn_86,pnn_87,pnn_88,pnn_89,pnn_90,pnn_91,pnn_92,pnn_93,pnn_94,pnn_95,pnn_96,pnn_97,pnn_98,pnn_99
2011-02-20 01:00:00+00:00,1.36881,1.36881,1.36881,1.36881,1.0,1.36881,1.36881,1.36881,0,0,0,0,0,0,1.36727,1,0,0,0,0,0,1.37145,0.0,2011-02-20 01:00:00+00:00,1.36881,False,False,54944.0,1.3379637616798639,0,1,0.00013000000000001105,0,0,0,0,0,0,0.0,0,0.017969567,0.10713711,-0.041955307,0.0986152,-0.14758274,0.050655484,0.05812376,-0.15786698,-0.10247517,0.053777035,0.15737589,-0.008588156,-0.21874604,0.08225387,-0.06342338,0.037397366,-0.058579046,0.028213108,0.14189151,-0.030601183,-0.04517096,-0.0494928,-0.11158102,-0.15594651,-0.1283452,0.018513434,0.07089066,-0.07920158,-0.037226282,0.016317587,0.018631052,0.0801173,-0.06170907,-0.072862506,-0.14262888,-0.043401852,-0.07129922,-0.015378553,-0.032933578,0.14076889,-0.10994807,-0.05599858,-0.016953746,0.17705485,-0.058156654,-0.046366945,-0.08064083,0.23647563,-0.12143591,-0.08160868,-0.015170626,-0.14526957,0.048404247,-0.10983713,-0.14939629,0.033121854,-0.0033705477,0.064493105,0.0075725,0.035427824,-0.11846785,-0.079149485,0.09169972,-0.02251701,0.15507455,-0.19838136,0.020772193,0.04717546,0.13420781,0.12050013,0.07139476,-0.08440396,0.008953959,0.042651743,-0.10684555,0.026304701,0.04419585,0.059709713,0.20302904,-0.051747277,0.015758468,-0.17407109,-0.024417717,0.09466712,-0.039988548,0.08164263,-0.052321725,-0.015460143,0.052481603,0.041823868,0.08849383,0.014154987,-0.046282265,0.2559346,0.06392822,-0.0008165557,-0.020330062,0.035320804,0.037679315,0.05835984
2011-02-20 03:00:00+00:00,1.36881,1.36881,1.36881,1.36881,1.0,1.36881,1.36881,1.36881,0,0,0,0,0,0,1.36727,1,0,0,0,0,0,1.36881,1.0,2011-02-20 03:00:00+00:00,1.36881,False,False,54944.0,1.3379637653594256,0,1,0.0,0,0,0,0,0,0,0.0,0,-0.0015165377,0.0779186,-0.034291603,0.02641891,-0.048612013,0.020540003,0.015273281,-0.084576696,-0.07291965,0.026843887,0.0481017,0.038888,-0.08489846,0.02985921,-0.011074017,0.05501031,-0.059144232,0.057419263,0.033495545,-0.018852755,-0.027151786,-0.032467224,-0.050899047,-0.079392165,-0.0674138,-0.0014201906,0.08094941,-0.015669398,0.026800003,0.063799,0.02397588,0.05864262,-0.01707261,-0.035937756,-0.05100624,0.02554065,-0.019352509,0.037649382,0.020358158,0.06566193,-0.076686665,-0.038306937,-0.019415597,0.10076914,-0.039624654,-0.006241439,-0.08947736,0.08139744,-0.005431734,-0.065285824,-0.02637072,-0.049770266,0.079093195,-0.008382624,-0.085661024,0.010896804,0.0083003305,0.051504835,-0.042876463,0.056315936,-0.03566078,-0.051281184,0.03277187,-0.01318977,0.0069150366,-0.059209354,-0.023968836,0.038870316,0.049000025,0.09895522,0.079485916,0.004357921,-0.061721757,0.02494138,-0.049126655,-0.0079155415,0.0011054669,0.03817703,0.10420067,-0.011666163,-0.028468855,-0.0832102,-0.03761278,0.05888425,0.0035132878,0.058228582,-0.011933202,-0.032402895,0.023229904,0.055237032,0.05423317,-0.032476805,-0.026949374,0.08721708,-0.013093043,-0.026089685,-0.04080447,0.013891706,-0.029050868,0.032800246
2011-02-20 05:00:00+00:00,1.36881,1.36881,1.36881,1.36881,1.0,1.36881,1.36881,1.36881,0,0,0,0,0,0,1.36727,1,0,0,0,0,0,1.36881,1.0,2011-02-20 05:00:00+00:00,1.36881,False,False,54944.0,1.3379637690389867,0,1,0.0,0,0,0,0,0,0,0.0,0,-0.0015165228,0.07791859,-0.034291588,0.026418906,-0.048612013,0.020539997,0.01527329,-0.084576696,-0.072919644,0.02684389,0.048101716,0.038888007,-0.08489847,0.029859213,-0.011074035,0.055010308,-0.059144218,0.057419248,0.033495545,-0.018852761,-0.027151782,-0.03246723,-0.05089905,-0.079392165,-0.0674138,-0.0014201794,0.0809494,-0.015669404,0.026799986,0.063799016,0.023975879,0.058642626,-0.017072622,-0.03593776,-0.051006246,0.025540639,-0.019352496,0.037649386,0.02035816,0.06566194,-0.07668665,-0.03830695,-0.019415597,0.100769155,-0.03962468,-0.006241441,-0.089477375,0.08139746,-0.0054317527,-0.06528581,-0.026370704,-0.04977028,0.07909321,-0.008382628,-0.085661024,0.010896811,0.008300329,0.051504835,-0.042876463,0.056315932,-0.035660792,-0.05128117,0.03277187,-0.01318977,0.006915044,-0.05920936,-0.023968836,0.038870312,0.04900003,0.098955214,0.079485916,0.0043579265,-0.06172175,0.02494138,-0.049126673,-0.007915527,0.001105465,0.038177036,0.10420066,-0.01166615,-0.028468847,-0.0832102,-0.03761279,0.05888425,0.0035132878,0.058228586,-0.011933198,-0.032402895,0.023229906,0.055237032,0.054233167,-0.032476794,-0.026949374,0.08721709,-0.013093043,-0.026089672,-0.040804476,0.013891713,-0.029050862,0.03280025
2011-02-20 07:00:00+00:00,1.36881,1.36881,1.36881,1.36881,1.0,1.36881,1.36881,1.36881,0,0,0,0,0,0,1.36727,1,0,0,0,0,0,1.36881,1.0,2011-02-20 07:00:00+00:00,1.36881,False,False,54944.0,1.337963772718547,0,1,0.0,0,0,0,0,0,0,0.0,0,-0.0015165228,0.07791859,-0.034291588,0.026418906,-0.048612013,0.020539997,0.01527329,-0.084576696,-0.072919644,0.02684389,0.048101716,0.038888007,-0.08489847,0.029859213,-0.011074035,0.055010308,-0.059144218,0.057419248,0.033495545,-0.018852761,-0.027151782,-0.03246723,-0.05089905,-0.079392165,-0.0674138,-0.0014201794,0.0809494,-0.015669404,0.026799986,0.063799016,0.023975879,0.058642626,-0.017072622,-0.03593776,-0.051006246,0.025540639,-0.019352496,0.037649386,0.02035816,0.06566194,-0.07668665,-0.03830695,-0.019415597,0.100769155,-0.03962468,-0.006241441,-0.089477375,0.08139746,-0.0054317527,-0.06528581,-0.026370704,-0.04977028,0.07909321,-0.008382628,-0.085661024,0.010896811,0.008300329,0.051504835,-0.042876463,0.056315932,-0.035660792,-0.05128117,0.03277187,-0.01318977,0.006915044,-0.05920936,-0.023968836,0.038870312,0.04900003,0.098955214,0.079485916,0.0043579265,-0.06172175,0.02494138,-0.049126673,-0.007915527,0.001105465,0.038177036,0.10420066,-0.01166615,-0.028468847,-0.0832102,-0.03761279,0.05888425,0.0035132878,0.058228586,-0.011933198,-0.032402895,0.023229906,0.055237032,0.054233167,-0.032476794,-0.026949374,0.08721709,-0.013093043,-0.026089672,-0.040804476,0.013891713,-0.029050862,0.03280025
2011-02-20 08:00:00+00:00,1.36911,1.36911,1.36911,1.36911,1.0,1.36887,1.36896,1.368835,1,0,0,0,1,0,1.36727,1,0,0,0,0,0,1.36881,2.0,2011-02-20 08:00:00+00:00,1.36911,False,False,54945.0,1.337963776433892,0,0,2.142857142856907e-05,0,0,0,1,0,0,0.00021914446090500744,1,-0.043588273,0.10299022,-0.0041989684,0.03353702,-0.13503638,0.06038317,0.028712504,-0.057676565,-0.1267116,0.08204551,0.1672696,0.04903698,-0.14056769,0.10922705,0.017209554,0.038921338,-0.10720597,0.07178113,0.1070457,0.008436227,-0.012473978,0.010045961,-0.18075849,-0.14361474,-0.21447434,0.036182355,0.050532386,-0.08165672,0.056149695,0.05899535,0.0079993345,0.09271461,-0.061208196,-0.046808004,-0.11429781,-0.07608279,-0.14677966,0.14739285,0.0014406387,0.13428982,-0.08683942,-0.058944248,-0.024091894,0.12930709,-0.004816074,-0.015432302,-0.112620026,0.19180965,-0.12262958,-0.075972445,-0.011715479,-0.19991568,0.07405516,-0.053856142,-0.15845504,0.012272889,-0.062970966,0.122019485,-0.023650523,0.0200838,-0.12534933,-0.13839017,0.05170516,-0.09126013,0.16681227,-0.18182512,0.01941039,-0.0116751455,0.05182249,0.0767995,0.0913672,-0.076529086,-0.037419822,-0.013346038,-0.14910358,-0.041335553,0.11227863,0.0003451649,0.24556094,-0.08270368,0.009544427,-0.15339786,-0.07716905,0.08952179,-0.0077041723,0.10873626,-0.114191145,0.00074681453,0.07050608,0.050650198,0.07971324,-0.015303535,-0.04437367,0.19374286,0.045767754,-0.09791104,0.011045417,-0.02911633,-0.024458958,0.05865197
2011-02-20 10:00:00+00:00,1.36911,1.36911,1.36911,1.36911,1.0,1.36893,1.36911,1.36886,1,0,0,0,1,0,1.36727,1,0,0,0,0,0,1.36881,2.0,2011-02-20 10:00:00+00:00,1.36911,False,False,54945.0,1.3379637801492366,0,0,2.142857142856907e-05,0,0,0,1,0,0,0.0,0,-0.037629627,0.11932966,-0.016454753,0.037200823,-0.106103845,0.058832094,0.013494618,-0.079088196,-0.058626365,0.047790408,0.088600196,0.025179934,-0.14462286,0.09175985,0.028302265,0.04679171,-0.12398368,0.06424929,0.10340007,0.027576903,-0.004723048,0.027211662,-0.13280527,-0.08634414,-0.18393604,0.003697222,0.028861793,-0.074192435,0.04758565,0.012580265,0.03235329,0.099067256,-0.09011081,-0.042305034,-0.070025146,-0.047739632,-0.1147595,0.12226531,-0.0048176963,0.09341035,-0.07774323,-0.045357935,-0.041899025,0.11585302,-0.01863899,0.0072392337,-0.10811605,0.11916247,-0.06743622,-0.079679504,-0.038334448,-0.12469017,0.03618833,-0.006616315,-0.1364605,-0.013311337,-0.09447685,0.07733087,-0.076513216,0.041608766,-0.1451021,-0.12469723,0.05275345,-0.07520818,0.11857441,-0.15099241,-0.021425422,-0.014042154,0.08633891,0.0510693,0.10057338,-0.033244632,-0.056991655,0.0078004766,-0.136888,-0.043861568,0.09940478,0.012833741,0.2257189,-0.06432682,-0.009362884,-0.106814675,-0.070908375,0.06446494,0.027173389,0.10073154,-0.075153805,0.008457987,0.014756621,0.024210887,0.073811635,-0.032982532,-0.03422096,0.15345383,0.015184,-0.107941166,-0.0054458864,-0.043969728,-0.02135663,0.052324586
2011-02-20 12:00:00+00:00,1.36911,1.36911,1.36911,1.36911,1.0,1.3689900000000002,1.36911,1.368885,1,0,0,0,1,0,1.36727,1,0,0,0,0,0,1.36911,1.0,2011-02-20 12:00:00+00:00,1.36911,False,False,54945.0,1.3379637838645801,0,0,2.142857142856907e-05,1,0,0,0,0,0,0.0,0,0.0061471313,0.10470308,-0.02728296,0.044420525,-0.106812894,0.029673452,0.059306532,-0.12587556,-0.08989625,0.05429812,0.11960469,-0.0075180307,-0.14406544,0.05900018,-0.054563187,0.03782913,-0.052159857,0.04414532,0.1008945,-0.011165455,-0.012717925,-0.0541603,-0.07165308,-0.11772056,-0.1405327,0.037217204,0.052561317,-0.060045823,-0.020656748,0.04433678,0.021673273,0.06311407,-0.041941267,-0.03607364,-0.082846984,-0.063790776,-0.05076818,0.057321362,0.01780951,0.09704788,-0.09559056,-0.04230114,-0.043948486,0.13786718,-0.054292876,-0.033187147,-0.07931258,0.14860946,-0.05019745,-0.07122869,0.039079916,-0.10540799,0.066006355,-0.06598391,-0.13321169,-0.011212419,-0.0026655775,0.08343567,-0.021015089,0.035515424,-0.09157349,-0.07817647,0.05407136,-0.026880823,0.09015116,-0.12917821,-0.0045236126,0.049834438,0.10739043,0.080763526,0.058725096,-0.0336221,-0.030844882,0.038546078,-0.09175394,0.026829915,0.035852328,0.048929952,0.16543326,-0.02628405,0.023419814,-0.11519532,-0.02008718,0.059990928,0.010736096,0.08797993,-0.06481606,-0.041293062,0.07737735,0.042281505,0.0876492,-0.02668955,-0.036162153,0.20068023,0.018230915,-0.008309483,-0.029237138,0.038121194,0.017657025,0.03594332
2011-02-20 14:00:00+00:00,1.36911,1.36911,1.36911,1.36911,1.0,1.36905,1.36911,1.3689099999999998,1,0,0,0,1,0,1.36727,1,0,0,0,0,0,1.36911,1.0,2011-02-20 14:00:00+00:00,1.36911,False,False,54945.0,1.3379637875799228,0,0,2.142857142856907e-05,1,0,0,0,0,0,0.0,0,0.006149117,0.104706034,-0.027282052,0.04441999,-0.106814876,0.029675044,0.059312157,-0.12587751,-0.08990235,0.054304104,0.119617,-0.0075170025,-0.14406773,0.059003934,-0.054566845,0.037831996,-0.05215745,0.044150554,0.100897595,-0.011164329,-0.012714237,-0.054167338,-0.07165458,-0.11772595,-0.14053729,0.03722744,0.052558746,-0.06004958,-0.02065917,0.04433747,0.02167099,0.06311427,-0.041940916,-0.036078125,-0.08285119,-0.06379406,-0.0507697,0.057327043,0.017810483,0.09704957,-0.095593676,-0.04230225,-0.043946728,0.13786997,-0.05429095,-0.033187933,-0.07930909,0.14861424,-0.050202627,-0.07123343,0.039088964,-0.10541602,0.06600958,-0.065989494,-0.13321212,-0.011209232,-0.0026650913,0.0834387,-0.021014377,0.03551535,-0.09157081,-0.07818073,0.05407073,-0.0268827,0.090158,-0.1291862,-0.004521627,0.04983668,0.10738689,0.08077242,0.058720976,-0.033628073,-0.030844463,0.03854253,-0.091756985,0.026829202,0.035857096,0.04892412,0.16543494,-0.026286712,0.023427712,-0.115201935,-0.020087605,0.059989654,0.010730077,0.08798595,-0.06482146,-0.041294582,0.0773868,0.042285915,0.08764725,-0.026686262,-0.036163107,0.2006813,0.01823304,-0.008311318,-0.029232893,0.038115833,0.01765752,0.03594187
2011-02-20 16:00:00+00:00,1.36911,1.36911,1.36911,1.36911,1.0,1.36911,1.36911,1.3689350000000002,0,0,0,0,1,0,1.36727,1,0,0,0,0,0,1.36911,1.0,2011-02-20 16:00:00+00:00,1.36911,False,False,54945.0,1.3379637912952647,0,0,2.142857142856907e-05,1,0,0,0,0,0,0.0,0,0.008419992,0.087401,-0.030279342,0.051929176,-0.07665683,0.026272818,0.062552914,-0.09620041,-0.08656061,0.02972717,0.07222002,-0.0029145386,-0.11291007,0.04549595,-0.03695621,0.037442464,-0.04408219,0.03852029,0.08756589,-0.011552516,-0.017650098,-0.023358002,-0.077176034,-0.09151028,-0.11428076,0.012377255,0.05763737,-0.025127184,-0.0029241797,0.05146491,0.023655534,0.055088446,-0.036267936,-0.0323567,-0.06694542,-0.022326568,-0.055264413,0.03554607,0.020425638,0.08655726,-0.06486933,-0.048801795,-0.020927345,0.11977516,-0.046772476,-0.027227957,-0.06771228,0.1095925,-0.017506052,-0.039836988,0.02522926,-0.063780054,0.057113387,-0.065424755,-0.11297436,-0.0065601654,0.012224651,0.06703297,-0.0039996933,0.04403017,-0.065112755,-0.06455669,0.030608825,-0.005745819,0.029526658,-0.091208905,-0.00028046593,0.039271444,0.080452114,0.07725903,0.05213753,-0.021781474,-0.025921037,0.025620298,-0.07629465,0.023345059,0.018096244,0.032374304,0.13341111,-0.019316105,-0.0055710953,-0.106694676,-0.013210764,0.054879077,0.026803039,0.062540494,-0.032331243,-0.031305198,0.067876376,0.042422876,0.08608251,-0.038256798,-0.012503279,0.15566014,0.011440806,-0.02021863,-0.03228553,0.037357047,-0.0024498217,0.02305464
2011-02-20 17:00:00+00:00,1.36931,1.37186,1.36881,1.37083,166.0,1.369454,1.36997,1.3691033333333333,1,0,0,0,1,0,1.36727,1,0,0,0,0,0,1.36911,0.0,2011-02-20 17:00:00+00:00,1.37186,False,False,55111.0,1.337964442087911,1,0,0.0002392857142857117,0,0,0,0,0,0,0.0012555021102171775,1,0.11606144,-0.19592384,-0.38419405,-0.24072409,-0.022258729,0.35705596,-0.19393498,0.10102707,-0.044137843,0.38118702,-0.46320742,0.32556534,-0.045310773,-0.24222355,0.22203936,-0.058379464,-0.49543205,0.43390575,-0.45848128,0.049085073,-0.5878474,-0.03221417,0.0471837,-0.5350123,0.2520031,-0.10550298,0.41491956,0.09927542,0.7478058,0.29431608,-0.04467247,-0.20614567,0.20130228,-0.12423288,-0.33145344,0.37627903,-0.3280496,-0.09675442,-0.02132816,0.1500259,-0.28975067,-0.004439922,-0.019170722,-0.13118485,0.80501217,-0.047505073,-0.56001437,0.015671458,-0.058102395,-0.6181802,-0.617992,-0.11208855,0.36225387,0.46939552,-0.17545405,0.15046148,0.21100125,0.35393006,-0.41699836,-0.024138939,0.041450676,-0.2144426,-0.032843262,0.07733153,-0.1824452,0.024370013,-0.21221234,0.1788486,-0.3292373,0.57159007,0.14427467,0.2922749,-0.47276896,-0.23018397,0.29813302,-0.200483,-0.07365081,-0.13169235,0.657579,-0.23402968,-0.15051408,0.010205258,-0.10576744,0.086419836,-0.08232194,-0.12055303,-0.16664262,-0.17099236,-0.06582715,-0.00034270622,-0.1399107,-0.044166088,-0.43550825,-0.29910257,-0.05695105,-0.035887588,-0.041631896,-0.12141433,-0.414589,-0.18401724
2011-02-20 18:00:00+00:00,1.37086,1.37223,1.37047,1.37061,900.0,1.3697540000000001,1.37072,1.3692533333333332,1,0,0,0,1,0,1.36727,1,0,0,0,0,0,1.36911,0.0,2011-02-20 18:00:00+00:00,1.37186,True,False,54211.0,1.3379679464173186,0,0,0.0003649999999999963,0,0,0,0,0,0,-0.00016049959180006073,0,0.0151834,0.10190963,-0.009330941,0.025908068,-0.10827784,0.0446385,0.035849288,-0.11148593,-0.124036886,0.07031743,0.14754342,-0.008480256,-0.14840996,0.051232174,-0.037835896,0.04600194,-0.06617428,0.044698596,0.09377051,-0.013047578,-0.010879442,-0.029874943,-0.101545565,-0.11798228,-0.16834663,0.058802143,0.05285868,-0.071377404,-0.0022975933,0.04865302,0.02030449,0.0697623,-0.040341884,-0.03118081,-0.09984188,-0.088320814,-0.06947468,0.08550316,0.016748836,0.11344069,-0.11029385,-0.041532464,-0.053779587,0.12841183,-0.053907484,-0.050031997,-0.08396489,0.16357553,-0.044818487,-0.08588425,0.056901973,-0.13971743,0.079482846,-0.06996437,-0.15636861,-0.0019676425,-0.0047304146,0.12212947,-0.002508685,-0.0010705367,-0.09194258,-0.08832208,0.03728692,-0.046614677,0.11612512,-0.15160842,0.007557068,0.055736244,0.112160966,0.08168634,0.058069535,-0.02266011,-0.022715429,0.022198787,-0.09194561,0.033901975,0.06151636,0.015712362,0.21155404,-0.04124818,0.033263646,-0.11365399,-0.030925477,0.070185855,0.0015956871,0.08143245,-0.093747206,-0.03946593,0.08277173,0.049721673,0.094282724,-0.020124327,-0.031027399,0.21419159,0.028942764,-0.022383982,-0.013592093,0.021688383,0.023545483,0.03767707
2011-02-20 19:00:00+00:00,1.37059,1.37059,1.36936,1.37003,354.0,1.369938,1.37032,1.3693549999999999,1,0,0,0,1,0,1.36727,1,0,0,0,0,0,1.36881,2.0,2011-02-20 19:00:00+00:00,1.37059,False,False,53857.0,1.3379693000928528,0,0,0.0004542857142857245,0,0,0,1,0,0,-0.0004232588071829209,0,-0.034764826,0.12486288,-0.01755769,0.03449026,-0.105721705,0.061728574,0.005890401,-0.07995854,-0.058676537,0.049421728,0.08884862,0.023162346,-0.14764442,0.08954147,0.029006956,0.04703986,-0.12794161,0.064852454,0.10491606,0.029069738,-0.008274186,0.027610295,-0.13391039,-0.087961555,-0.18702681,0.00396516,0.029697722,-0.07655184,0.050174363,0.010401631,0.032666903,0.09769736,-0.094362855,-0.04217259,-0.07441476,-0.051692426,-0.11929987,0.12471284,-0.0069133993,0.09310198,-0.08072515,-0.04567127,-0.043061964,0.11457141,-0.017022593,0.006216904,-0.112845354,0.12119465,-0.06697619,-0.082861505,-0.040332716,-0.12852001,0.035485566,-0.005203994,-0.14278318,-0.013685517,-0.09845829,0.07967524,-0.078752026,0.038026255,-0.14865853,-0.12363133,0.05236731,-0.07696516,0.12399666,-0.1521838,-0.021450832,-0.01295064,0.09013066,0.050457306,0.102658376,-0.03142495,-0.056369156,0.010270817,-0.13764809,-0.045146048,0.102393,0.012104398,0.23533829,-0.06722687,-0.00905489,-0.10345554,-0.0692743,0.0668315,0.027654842,0.10284963,-0.078467146,0.0093085375,0.014529974,0.01976671,0.07688809,-0.027974827,-0.03445648,0.15485121,0.02065969,-0.11083976,-0.0061950833,-0.04616905,-0.017878618,0.054005574
2011-02-20 20:00:00+00:00,1.37001,1.37085,1.36951,1.37016,145.0,1.370148,1.370095,1.3694675,0,1,0,0,1,0,1.36727,1,0,0,0,0,0,1.37223,1.0,2011-02-20 20:00:00+00:00,1.37059,False,True,54002.0,1.3379698567796139,0,0,0.0005500000000000029,1,0,0,0,1,0,9.48839314774131e-05,1,-0.005682308,0.10167719,-0.033864234,0.050066665,-0.074269675,0.037573814,0.026997905,-0.11203955,-0.06922822,0.02137312,0.054318644,0.0036469325,-0.1121373,0.05870384,-0.029153112,0.055479243,-0.0669492,0.060905457,0.08098966,-0.01409701,-0.033303823,-0.02195815,-0.080627434,-0.075330734,-0.11812985,-0.0044575743,0.06370886,-0.0335894,0.012660595,0.025793847,0.045773372,0.07390789,-0.056682646,-0.01969755,-0.061438214,-0.013038954,-0.053741336,0.051876426,-0.0017036963,0.0674193,-0.073729694,-0.035597444,-0.012946175,0.12507631,-0.049087375,0.00012044981,-0.086135685,0.11575984,-0.029227506,-0.062424816,-0.030748583,-0.065127656,0.033641867,-0.023763334,-0.10669285,-0.006915601,-0.013286818,0.043994144,-0.036925025,0.0491006,-0.081637606,-0.054936014,0.050242703,-0.034650452,0.053446453,-0.09424267,-0.01338249,0.021374874,0.09620478,0.0684129,0.0982549,-0.03132586,-0.052796863,0.041890487,-0.07901769,0.011375661,0.022201449,0.041537374,0.14020565,-0.039919596,-0.014408798,-0.105096504,-0.022544812,0.067039385,0.0130897,0.06302042,-0.03524857,-0.013518891,0.019089784,0.040381297,0.085050575,-0.028291281,-0.02320345,0.13017066,0.012849084,-0.034224574,-0.030943662,0.02104873,0.0023430958,0.058702342
2011-02-20 21:00:00+00:00,1.37013,1.37017,1.36959,1.3698,139.0,1.3702860000000001,1.36998,1.3695500000000003,0,1,0,0,1,0,1.36727,1,0,0,0,0,0,1.37223,0.0,2011-02-20 21:00:00+00:00,1.37059,False,False,53863.0,1.3379703844450717,0,0,0.0005914285714285761,0,0,0,0,0,0,-0.00026277756030874326,0,-0.0008630287,0.07919401,-0.0042859614,0.037975915,-0.08342466,0.01542944,0.042797893,-0.09255555,-0.098079376,0.05219386,0.121453404,0.015312538,-0.13490587,0.05942768,-0.021246416,0.04237078,-0.031081948,0.0653767,0.08538472,-0.0011255443,-0.006640358,-0.013738221,-0.09657784,-0.11108269,-0.13823006,0.020608176,0.050720133,-0.060847357,0.00015364029,0.036798812,0.027730215,0.07935328,-0.05111784,-0.015049638,-0.09244947,-0.04619828,-0.04832801,0.0588124,0.010224327,0.09223991,-0.08598876,-0.04363025,-0.027223265,0.11839765,-0.06346823,-0.0052930396,-0.0746638,0.13033974,-0.0647199,-0.05985406,0.0048229992,-0.10030285,0.06513512,-0.039713897,-0.1420625,0.015977284,0.0020715762,0.07840244,-0.014448386,0.0060989894,-0.08665398,-0.07206795,0.06108989,-0.04561376,0.09579748,-0.11571256,-0.005757641,0.001860518,0.08154771,0.072103225,0.09124594,-0.049702,-0.029804206,0.020216057,-0.10591464,0.009880193,0.06303197,0.033568382,0.15805312,-0.038135596,4.5293942e-05,-0.097698234,-0.038618036,0.0831671,-0.005934637,0.09277393,-0.053469755,-0.027214007,0.055863757,0.07335377,0.073273964,-0.027465371,-0.044130996,0.16766867,0.005844174,-0.037813596,-0.03287533,0.008853281,-0.0072570965,0.05890324
2011-02-20 22:00:00+00:00,1.36978,1.36978,1.36841,1.36877,622.0,1.369874,1.369285,1.3695466666666667,0,1,0,0,0,0,1.36727,1,0,0,0,0,0,1.37223,0.0,2011-02-20 22:00:00+00:00,1.37059,False,False,53241.0,1.3379726690375198,0,0,0.0006907142857142905,0,0,0,0,0,0,-0.0007522174336000775,0,-0.009101586,0.09627714,-0.024184287,0.046851724,-0.06705651,0.014749006,0.057854123,-0.10868752,-0.06192383,0.014123149,0.031312305,0.000933405,-0.10732881,0.061975747,-0.019635107,0.04873644,-0.051802184,0.06349362,0.084218785,0.0007649325,-0.0001561176,-0.01784591,-0.066915095,-0.06900254,-0.120795056,0.0011377465,0.065067016,-0.019858219,0.0067681447,0.034607388,0.050819967,0.065715924,-0.059396602,-0.021807408,-0.054678958,-0.012479002,-0.030395092,0.039314806,0.013655147,0.059904538,-0.061127726,-0.03703411,-0.029661695,0.120665595,-0.058923483,0.007186355,-0.06205409,0.09447533,-0.017922804,-0.03729268,-0.00028701127,-0.032832947,0.02531609,-0.030312745,-0.09464583,-0.007956848,-0.010313731,0.0501709,-0.024152186,0.048962086,-0.079434454,-0.06654658,0.047255404,-0.018358514,0.026581392,-0.08329013,-0.020740425,0.017814571,0.078451216,0.05377065,0.0852328,-0.037262447,-0.057616528,0.021625245,-0.08498637,0.0030097608,0.022760404,0.034523174,0.12152291,-0.024503242,-0.014969664,-0.08668073,-0.021660391,0.063533776,0.02225901,0.06987696,-0.03793755,-0.011764793,0.023736257,0.052224793,0.08353299,-0.041666422,-0.01923044,0.1293572,-0.008214662,-0.026918199,-0.02881795,0.0155620845,-0.023648763,0.038685802
