Time,Open,High,Low,Close,Volume,average,barCount
2017-03-08 02:00:00-05:00,1.056565,1.057305,1.055605,1.056035,-1.0,-1.0,-1
2017-03-08 03:00:00-05:00,1.056035,1.056395,1.055115,1.055605,-1.0,-1.0,-1
2017-03-08 04:00:00-05:00,1.055605,1.05582,1.054745,1.055595,-1.0,-1.0,-1
2017-03-08 05:00:00-05:00,1.055595,1.056235,1.055195,1.055695,-1.0,-1.0,-1
2017-03-08 06:00:00-05:00,1.055695,1.05622,1.05538,1.056035,-1.0,-1.0,-1
2017-03-08 07:00:00-05:00,1.056035,1.056225,1.054905,1.05579,-1.0,-1.0,-1
2017-03-08 08:00:00-05:00,1.05579,1.055885,1.053495,1.055385,-1.0,-1.0,-1
2017-03-08 09:00:00-05:00,1.055385,1.056255,1.055035,1.055395,-1.0,-1.0,-1
2017-03-08 10:00:00-05:00,1.055395,1.056135,1.055295,1.055645,-1.0,-1.0,-1
2017-03-08 11:00:00-05:00,1.055645,1.055805,1.05435,1.054645,-1.0,-1.0,-1
2017-03-08 12:00:00-05:00,1.054645,1.054855,1.053625,1.053655,-1.0,-1.0,-1
2017-03-08 13:00:00-05:00,1.053655,1.055065,1.05363,1.054855,-1.0,-1.0,-1
2017-03-08 14:00:00-05:00,1.054855,1.055145,1.05427,1.05488,-1.0,-1.0,-1
2017-03-08 15:00:00-05:00,1.05488,1.054985,1.05414,1.05439,-1.0,-1.0,-1
2017-03-08 16:00:00-05:00,1.05439,1.05444,1.05387,1.05403,-1.0,-1.0,-1
2017-03-08 17:15:00-05:00,1.054275,1.054305,1.053865,1.05408,-1.0,-1.0,-1
2017-03-08 18:00:00-05:00,1.05408,1.05478,1.05392,1.05449,-1.0,-1.0,-1
2017-03-08 19:00:00-05:00,1.05449,1.05451,1.05367,1.0538,-1.0,-1.0,-1
2017-03-08 20:00:00-05:00,1.0538,1.054435,1.053675,1.054285,-1.0,-1.0,-1
2017-03-08 21:00:00-05:00,1.054285,1.054285,1.053725,1.053775,-1.0,-1.0,-1
2017-03-08 22:00:00-05:00,1.053775,1.053885,1.053025,1.053065,-1.0,-1.0,-1
2017-03-08 23:00:00-05:00,1.053065,1.05328,1.052905,1.05311,-1.0,-1.0,-1
2017-03-09 00:00:00-05:00,1.05311,1.053285,1.05281,1.05327,-1.0,-1.0,-1
2017-03-09 01:00:00-05:00,1.05327,1.05438,1.05309,1.053705,-1.0,-1.0,-1
2017-03-09 02:00:00-05:00,1.053705,1.05433,1.052505,1.053475,-1.0,-1.0,-1
2017-03-09 03:00:00-05:00,1.053475,1.056305,1.05332,1.05567,-1.0,-1.0,-1
2017-03-09 04:00:00-05:00,1.05567,1.056975,1.054795,1.055875,-1.0,-1.0,-1
2017-03-09 05:00:00-05:00,1.055875,1.056445,1.055495,1.055755,-1.0,-1.0,-1
2017-03-09 06:00:00-05:00,1.055755,1.05655,1.055305,1.056135,-1.0,-1.0,-1
2017-03-09 07:00:00-05:00,1.056135,1.056615,1.05456,1.055795,-1.0,-1.0,-1
2017-03-09 08:00:00-05:00,1.055795,1.05929,1.054225,1.058445,-1.0,-1.0,-1
2017-03-09 09:00:00-05:00,1.058445,1.061525,1.057955,1.059365,-1.0,-1.0,-1
2017-03-09 10:00:00-05:00,1.059365,1.059415,1.057625,1.058085,-1.0,-1.0,-1
2017-03-09 11:00:00-05:00,1.058085,1.058595,1.05666,1.058505,-1.0,-1.0,-1
2017-03-09 12:00:00-05:00,1.058505,1.05877,1.057915,1.057995,-1.0,-1.0,-1
2017-03-09 13:00:00-05:00,1.057995,1.05968,1.05781,1.059105,-1.0,-1.0,-1
2017-03-09 14:00:00-05:00,1.059105,1.05948,1.058375,1.059205,-1.0,-1.0,-1
2017-03-09 15:00:00-05:00,1.059205,1.059535,1.058205,1.058225,-1.0,-1.0,-1
2017-03-09 16:00:00-05:00,1.058225,1.058515,1.057275,1.057685,-1.0,-1.0,-1
2017-03-09 17:15:00-05:00,1.05785,1.05824,1.05735,1.057535,-1.0,-1.0,-1
2017-03-09 18:00:00-05:00,1.057535,1.05798,1.057245,1.05795,-1.0,-1.0,-1
2017-03-09 19:00:00-05:00,1.05795,1.059245,1.057815,1.058815,-1.0,-1.0,-1
2017-03-09 20:00:00-05:00,1.058815,1.05893,1.05839,1.058735,-1.0,-1.0,-1
2017-03-09 21:00:00-05:00,1.058735,1.059595,1.058735,1.059395,-1.0,-1.0,-1
2017-03-09 22:00:00-05:00,1.059395,1.06008,1.059295,1.059515,-1.0,-1.0,-1
2017-03-09 23:00:00-05:00,1.059515,1.059795,1.059325,1.0597,-1.0,-1.0,-1
2017-03-10 00:00:00-05:00,1.0597,1.060275,1.059525,1.05982,-1.0,-1.0,-1
2017-03-10 01:00:00-05:00,1.05982,1.06021,1.059005,1.059045,-1.0,-1.0,-1
2017-03-10 02:00:00-05:00,1.059045,1.059875,1.05881,1.05943,-1.0,-1.0,-1
2017-03-10 03:00:00-05:00,1.05943,1.061875,1.059275,1.061095,-1.0,-1.0,-1
2017-03-10 04:00:00-05:00,1.061095,1.061945,1.060665,1.061365,-1.0,-1.0,-1
2017-03-10 05:00:00-05:00,1.061365,1.06167,1.060905,1.06105,-1.0,-1.0,-1
2017-03-10 06:00:00-05:00,1.06105,1.06122,1.0604,1.060735,-1.0,-1.0,-1
2017-03-10 07:00:00-05:00,1.060735,1.061525,1.06023,1.060335,-1.0,-1.0,-1
2017-03-10 08:00:00-05:00,1.060335,1.06469,1.05985,1.064625,-1.0,-1.0,-1
2017-03-10 09:00:00-05:00,1.064625,1.06518,1.062005,1.06342,-1.0,-1.0,-1
2017-03-10 10:00:00-05:00,1.06342,1.067075,1.062075,1.065705,-1.0,-1.0,-1
2017-03-10 11:00:00-05:00,1.065705,1.067695,1.064865,1.066695,-1.0,-1.0,-1
2017-03-10 12:00:00-05:00,1.066695,1.067745,1.066405,1.06693,-1.0,-1.0,-1
2017-03-10 13:00:00-05:00,1.06693,1.068675,1.066855,1.068035,-1.0,-1.0,-1
2017-03-10 14:00:00-05:00,1.068035,1.069245,1.067965,1.069155,-1.0,-1.0,-1
2017-03-10 15:00:00-05:00,1.069155,1.069925,1.06864,1.06867,-1.0,-1.0,-1
2017-03-10 16:00:00-05:00,1.06867,1.06895,1.06692,1.06722,-1.0,-1.0,-1
2017-03-12 17:15:00-04:00,1.068425,1.068805,1.068175,1.068595,-1.0,-1.0,-1
2017-03-12 18:00:00-04:00,1.068595,1.068705,1.06788,1.067935,-1.0,-1.0,-1
2017-03-12 19:00:00-04:00,1.067935,1.06928,1.067875,1.06896,-1.0,-1.0,-1
2017-03-12 20:00:00-04:00,1.06896,1.069255,1.06825,1.06825,-1.0,-1.0,-1
2017-03-12 21:00:00-04:00,1.06825,1.06873,1.068065,1.068515,-1.0,-1.0,-1
2017-03-12 22:00:00-04:00,1.068515,1.069655,1.06837,1.069485,-1.0,-1.0,-1
2017-03-12 23:00:00-04:00,1.069485,1.07008,1.06946,1.069735,-1.0,-1.0,-1
2017-03-13 00:00:00-04:00,1.069735,1.070075,1.069675,1.06992,-1.0,-1.0,-1
2017-03-13 01:00:00-04:00,1.06992,1.070685,1.069785,1.069795,-1.0,-1.0,-1
2017-03-13 02:00:00-04:00,1.069795,1.071325,1.069695,1.071235,-1.0,-1.0,-1
2017-03-13 03:00:00-04:00,1.071235,1.071445,1.0694,1.06957,-1.0,-1.0,-1
2017-03-13 04:00:00-04:00,1.06957,1.06974,1.067155,1.06744,-1.0,-1.0,-1
2017-03-13 05:00:00-04:00,1.06744,1.067885,1.066475,1.06652,-1.0,-1.0,-1
2017-03-13 06:00:00-04:00,1.06652,1.067465,1.066315,1.067345,-1.0,-1.0,-1
2017-03-13 07:00:00-04:00,1.067345,1.067705,1.06674,1.066775,-1.0,-1.0,-1
2017-03-13 08:00:00-04:00,1.066775,1.067585,1.0659,1.065935,-1.0,-1.0,-1
2017-03-13 09:00:00-04:00,1.065935,1.067055,1.065595,1.06705,-1.0,-1.0,-1
2017-03-13 10:00:00-04:00,1.06705,1.067195,1.065575,1.066595,-1.0,-1.0,-1
2017-03-13 11:00:00-04:00,1.066595,1.067925,1.066405,1.066935,-1.0,-1.0,-1
2017-03-13 12:00:00-04:00,1.066935,1.067335,1.066185,1.066275,-1.0,-1.0,-1
2017-03-13 13:00:00-04:00,1.066275,1.066605,1.065605,1.065915,-1.0,-1.0,-1
2017-03-13 14:00:00-04:00,1.065915,1.06614,1.065335,1.066,-1.0,-1.0,-1
2017-03-13 15:00:00-04:00,1.066,1.066055,1.06535,1.065405,-1.0,-1.0,-1
2017-03-13 16:00:00-04:00,1.065405,1.0655,1.06522,1.065385,-1.0,-1.0,-1
2017-03-13 17:15:00-04:00,1.06535,1.065515,1.06527,1.065385,-1.0,-1.0,-1
2017-03-13 18:00:00-04:00,1.065385,1.06566,1.065205,1.065235,-1.0,-1.0,-1
2017-03-13 19:00:00-04:00,1.065235,1.065315,1.064485,1.065095,-1.0,-1.0,-1
2017-03-13 20:00:00-04:00,1.065095,1.065835,1.065005,1.06563,-1.0,-1.0,-1
2017-03-13 21:00:00-04:00,1.06563,1.065895,1.06521,1.065665,-1.0,-1.0,-1
2017-03-13 22:00:00-04:00,1.065665,1.06578,1.065245,1.065315,-1.0,-1.0,-1
2017-03-13 23:00:00-04:00,1.065315,1.06543,1.065035,1.065405,-1.0,-1.0,-1
2017-03-14 00:00:00-04:00,1.065405,1.065455,1.065125,1.06538,-1.0,-1.0,-1
2017-03-14 01:00:00-04:00,1.06538,1.06601,1.06538,1.065945,-1.0,-1.0,-1
2017-03-14 02:00:00-04:00,1.065945,1.066275,1.064005,1.06456,-1.0,-1.0,-1
2017-03-14 03:00:00-04:00,1.06456,1.06523,1.06375,1.063785,-1.0,-1.0,-1
2017-03-14 04:00:00-04:00,1.063785,1.06483,1.063295,1.064735,-1.0,-1.0,-1
2017-03-14 05:00:00-04:00,1.064735,1.064965,1.06377,1.06395,-1.0,-1.0,-1
2017-03-14 06:00:00-04:00,1.06395,1.064495,1.063535,1.063865,-1.0,-1.0,-1
2017-03-14 07:00:00-04:00,1.063865,1.06395,1.062895,1.06324,-1.0,-1.0,-1
2017-03-14 08:00:00-04:00,1.06324,1.063775,1.062605,1.0629,-1.0,-1.0,-1
2017-03-14 09:00:00-04:00,1.0629,1.0636,1.062715,1.062895,-1.0,-1.0,-1
2017-03-14 10:00:00-04:00,1.062895,1.064315,1.062575,1.063735,-1.0,-1.0,-1
2017-03-14 11:00:00-04:00,1.063735,1.064675,1.063335,1.064515,-1.0,-1.0,-1
2017-03-14 12:00:00-04:00,1.064515,1.064675,1.063655,1.06368,-1.0,-1.0,-1
2017-03-14 13:00:00-04:00,1.06368,1.063685,1.062105,1.062145,-1.0,-1.0,-1
2017-03-14 14:00:00-04:00,1.062145,1.062145,1.060485,1.061105,-1.0,-1.0,-1
2017-03-14 15:00:00-04:00,1.061105,1.06136,1.06027,1.060615,-1.0,-1.0,-1
2017-03-14 16:00:00-04:00,1.060615,1.060745,1.06,1.06041,-1.0,-1.0,-1
2017-03-14 17:15:00-04:00,1.0604,1.0609,1.06037,1.06084,-1.0,-1.0,-1
2017-03-14 18:00:00-04:00,1.06084,1.060955,1.06047,1.06089,-1.0,-1.0,-1
2017-03-14 19:00:00-04:00,1.06089,1.061285,1.06089,1.061215,-1.0,-1.0,-1
2017-03-14 20:00:00-04:00,1.061215,1.06152,1.061105,1.061255,-1.0,-1.0,-1
2017-03-14 21:00:00-04:00,1.061255,1.06191,1.061225,1.06136,-1.0,-1.0,-1
2017-03-14 22:00:00-04:00,1.06136,1.061795,1.06127,1.06167,-1.0,-1.0,-1
