Time,Open,High,Low,Close,Volume,average,barCount
2006-07-03 15:00:00-04:00,1.27995,1.280825,1.279925,1.280825,-1.0,-1.0,-1
2006-07-03 16:00:00-04:00,1.280825,1.280825,1.28025,1.28035,-1.0,-1.0,-1
2006-07-03 17:15:00-04:00,1.2796,1.27995,1.27925,1.279275,-1.0,-1.0,-1
2006-07-03 18:00:00-04:00,1.279275,1.28035,1.279275,1.2799,-1.0,-1.0,-1
2006-07-03 19:00:00-04:00,1.2799,1.28015,1.27955,1.28005,-1.0,-1.0,-1
2006-07-03 20:00:00-04:00,1.28005,1.280675,1.279375,1.280075,-1.0,-1.0,-1
2006-07-03 21:00:00-04:00,1.280075,1.28095,1.280075,1.280775,-1.0,-1.0,-1
2006-07-03 22:00:00-04:00,1.280775,1.280775,1.279925,1.280175,-1.0,-1.0,-1
2006-07-03 23:00:00-04:00,1.280175,1.28095,1.2801,1.280625,-1.0,-1.0,-1
2006-07-04 00:00:00-04:00,1.280625,1.28095,1.2804,1.280875,-1.0,-1.0,-1
2006-07-04 01:00:00-04:00,1.280875,1.281075,1.2805,1.280675,-1.0,-1.0,-1
2006-07-04 02:00:00-04:00,1.280675,1.2822,1.280675,1.2816,-1.0,-1.0,-1
2006-07-04 03:00:00-04:00,1.2816,1.282,1.2805,1.2811,-1.0,-1.0,-1
2006-07-04 04:00:00-04:00,1.2811,1.28175,1.28075,1.2816,-1.0,-1.0,-1
2006-07-04 05:00:00-04:00,1.2816,1.281725,1.2807,1.280925,-1.0,-1.0,-1
2006-07-04 06:00:00-04:00,1.280925,1.28125,1.279425,1.27955,-1.0,-1.0,-1
2006-07-04 07:00:00-04:00,1.27955,1.27975,1.27905,1.2793,-1.0,-1.0,-1
2006-07-04 08:00:00-04:00,1.2793,1.2802,1.278675,1.27975,-1.0,-1.0,-1
2006-07-04 09:00:00-04:00,1.27975,1.28095,1.2797,1.28035,-1.0,-1.0,-1
2006-07-04 10:00:00-04:00,1.28035,1.280425,1.27915,1.2799,-1.0,-1.0,-1
2006-07-04 11:00:00-04:00,1.2799,1.28015,1.279075,1.27965,-1.0,-1.0,-1
2006-07-04 12:00:00-04:00,1.27965,1.279825,1.27915,1.279825,-1.0,-1.0,-1
2006-07-04 13:00:00-04:00,1.279825,1.2809,1.27935,1.28065,-1.0,-1.0,-1
2006-07-04 14:00:00-04:00,1.28065,1.28065,1.28065,1.28065,-1.0,-1.0,-1
2006-07-04 15:00:00-04:00,1.28065,1.28065,1.28065,1.28065,-1.0,-1.0,-1
2006-07-04 16:00:00-04:00,1.2799,1.28075,1.2793,1.28,-1.0,-1.0,-1
2006-07-04 17:15:00-04:00,1.27965,1.27995,1.2788,1.27905,-1.0,-1.0,-1
2006-07-04 18:00:00-04:00,1.27905,1.2792,1.278,1.278875,-1.0,-1.0,-1
2006-07-04 19:00:00-04:00,1.278875,1.27905,1.2775,1.27795,-1.0,-1.0,-1
2006-07-04 20:00:00-04:00,1.27795,1.278575,1.277625,1.278175,-1.0,-1.0,-1
2006-07-04 21:00:00-04:00,1.278175,1.278475,1.277125,1.277775,-1.0,-1.0,-1
2006-07-04 22:00:00-04:00,1.277775,1.2785,1.277575,1.278425,-1.0,-1.0,-1
2006-07-04 23:00:00-04:00,1.278425,1.279325,1.2784,1.2791,-1.0,-1.0,-1
2006-07-05 00:00:00-04:00,1.2791,1.28095,1.27905,1.280525,-1.0,-1.0,-1
2006-07-05 01:00:00-04:00,1.280525,1.283375,1.2804,1.28245,-1.0,-1.0,-1
2006-07-05 02:00:00-04:00,1.28245,1.2839,1.2779,1.27815,-1.0,-1.0,-1
2006-07-05 03:00:00-04:00,1.27815,1.2789,1.2751,1.275725,-1.0,-1.0,-1
2006-07-05 04:00:00-04:00,1.275725,1.277225,1.27505,1.27595,-1.0,-1.0,-1
2006-07-05 05:00:00-04:00,1.27595,1.2767,1.2745,1.2764,-1.0,-1.0,-1
2006-07-05 06:00:00-04:00,1.2764,1.27805,1.27625,1.2776,-1.0,-1.0,-1
2006-07-05 07:00:00-04:00,1.2776,1.27945,1.27735,1.279125,-1.0,-1.0,-1
2006-07-05 08:00:00-04:00,1.279125,1.27945,1.2741,1.2748,-1.0,-1.0,-1
2006-07-05 09:00:00-04:00,1.2748,1.2757,1.27205,1.27305,-1.0,-1.0,-1
2006-07-05 10:00:00-04:00,1.27305,1.273075,1.2707,1.2716,-1.0,-1.0,-1
2006-07-05 11:00:00-04:00,1.2716,1.273,1.2716,1.2726,-1.0,-1.0,-1
2006-07-05 12:00:00-04:00,1.2726,1.27275,1.272025,1.2724,-1.0,-1.0,-1
2006-07-05 13:00:00-04:00,1.2724,1.273125,1.272125,1.2724,-1.0,-1.0,-1
2006-07-05 14:00:00-04:00,1.2724,1.273575,1.27235,1.273425,-1.0,-1.0,-1
2006-07-05 15:00:00-04:00,1.273425,1.273575,1.272525,1.272725,-1.0,-1.0,-1
2006-07-05 16:00:00-04:00,1.272725,1.273075,1.27235,1.27245,-1.0,-1.0,-1
2006-07-05 17:15:00-04:00,1.2722,1.27245,1.272025,1.2724,-1.0,-1.0,-1
2006-07-05 18:00:00-04:00,1.2724,1.273425,1.2724,1.2732,-1.0,-1.0,-1
2006-07-05 19:00:00-04:00,1.2732,1.27365,1.27275,1.27285,-1.0,-1.0,-1
2006-07-05 20:00:00-04:00,1.27285,1.27365,1.272075,1.272075,-1.0,-1.0,-1
2006-07-05 21:00:00-04:00,1.272075,1.27345,1.272075,1.27305,-1.0,-1.0,-1
2006-07-05 22:00:00-04:00,1.27305,1.273425,1.2729,1.273325,-1.0,-1.0,-1
2006-07-05 23:00:00-04:00,1.273325,1.273825,1.273125,1.273325,-1.0,-1.0,-1
2006-07-06 00:00:00-04:00,1.273325,1.273825,1.272625,1.272675,-1.0,-1.0,-1
2006-07-06 01:00:00-04:00,1.272675,1.27335,1.2726,1.27335,-1.0,-1.0,-1
2006-07-06 02:00:00-04:00,1.27335,1.27445,1.273175,1.2738,-1.0,-1.0,-1
