Time,Open,High,Low,Close,Volume,average,barCount
2026-01-05 21:00:00-05:00,1.172535,1.17379,1.172225,1.17374,-1.0,-1.0,-1
2026-01-05 22:00:00-05:00,1.17374,1.17383,1.17325,1.17347,-1.0,-1.0,-1
2026-01-05 23:00:00-05:00,1.17347,1.17357,1.17316,1.173375,-1.0,-1.0,-1
2026-01-06 00:00:00-05:00,1.173375,1.173705,1.17273,1.172885,-1.0,-1.0,-1
2026-01-06 01:00:00-05:00,1.172885,1.173725,1.17288,1.17362,-1.0,-1.0,-1
2026-01-06 02:00:00-05:00,1.17362,1.17429,1.1726,1.17291,-1.0,-1.0,-1
2026-01-06 03:00:00-05:00,1.17291,1.1739,1.1726,1.172855,-1.0,-1.0,-1
2026-01-06 04:00:00-05:00,1.172855,1.172895,1.170805,1.171325,-1.0,-1.0,-1
2026-01-06 05:00:00-05:00,1.171325,1.17173,1.17083,1.171285,-1.0,-1.0,-1
2026-01-06 06:00:00-05:00,1.171285,1.17131,1.17049,1.17062,-1.0,-1.0,-1
2026-01-06 07:00:00-05:00,1.17062,1.17123,1.169725,1.170145,-1.0,-1.0,-1
2026-01-06 08:00:00-05:00,1.170145,1.171365,1.16973,1.17111,-1.0,-1.0,-1
2026-01-06 09:00:00-05:00,1.17111,1.17177,1.16992,1.170915,-1.0,-1.0,-1
2026-01-06 10:00:00-05:00,1.170915,1.170915,1.1684,1.169535,-1.0,-1.0,-1
2026-01-06 11:00:00-05:00,1.169535,1.169835,1.168585,1.168825,-1.0,-1.0,-1
2026-01-06 12:00:00-05:00,1.168825,1.170075,1.168705,1.17007,-1.0,-1.0,-1
2026-01-06 13:00:00-05:00,1.17007,1.17023,1.16869,1.168835,-1.0,-1.0,-1
2026-01-06 14:00:00-05:00,1.168835,1.169105,1.16839,1.168975,-1.0,-1.0,-1
2026-01-06 15:00:00-05:00,1.168975,1.16932,1.168665,1.168695,-1.0,-1.0,-1
2026-01-06 16:00:00-05:00,1.168695,1.168895,1.16846,1.16887,-1.0,-1.0,-1
2026-01-06 17:15:00-05:00,1.16865,1.168845,1.168635,1.168845,-1.0,-1.0,-1
2026-01-06 18:00:00-05:00,1.168845,1.16906,1.16868,1.16872,-1.0,-1.0,-1
2026-01-06 19:00:00-05:00,1.16872,1.169425,1.168545,1.16917,-1.0,-1.0,-1
2026-01-06 20:00:00-05:00,1.16917,1.170065,1.168985,1.169575,-1.0,-1.0,-1
2026-01-06 21:00:00-05:00,1.169575,1.170265,1.16953,1.169625,-1.0,-1.0,-1
