Time,Open,High,Low,Close,volume,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,Ren_Value,Blue,Red,Increase,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,EndTime_fr,HI_Value,BearWarning,BullWarning,OBV,VWAP,peak,crust,atr,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,returns,t_dir
2010-07-18 18:00:00+00:00,1.2922,1.2922,1.28965,1.29112,81.0,1.2929080000000002,1.2922600000000002,1.2941333333333334,0,0,0,1,0,1,1.29557,0,1,1,0,0,0,1.30065,0.0,2010-07-18 18:00:00+00:00,1.2922,False,False,4792.0,1.2888389181143378,0,0,0.002855714285714358,0,0,0,0,0,0,-0.0017643512849253988,0
2010-07-18 19:00:00+00:00,1.29126,1.29175,1.29055,1.29062,337.0,1.292132,1.29087,1.2934008333333333,0,0,0,1,0,1,1.29557,0,1,1,0,0,0,1.30065,0.0,2010-07-18 19:00:00+00:00,1.2922,False,False,4455.0,1.2888447765360398,0,0,0.002587857142857205,0,0,0,0,0,0,-0.0003873356776833478,0
2010-07-18 20:00:00+00:00,1.29058,1.29189,1.29015,1.29032,276.0,1.29168,1.29047,1.2927816666666667,0,0,0,1,0,1,1.29032,0,1,1,0,0,0,1.28965,2.0,2010-07-18 20:00:00+00:00,1.2922,False,False,4179.0,1.288848739912976,0,0,0.0025257142857143533,0,0,1,0,0,0,-0.00023247344095663137,0
2010-07-18 21:00:00+00:00,1.29029,1.29072,1.28852,1.28955,564.0,1.291002,1.2899349999999998,1.2922458333333333,0,0,0,1,0,1,1.29032,0,1,1,0,0,0,1.28965,0.0,2010-07-18 21:00:00+00:00,1.2922,False,False,3615.0,1.2888525688561878,0,0,0.0023485714285714937,0,0,0,0,0,0,-0.0005969293203642751,0
2010-07-18 22:00:00+00:00,1.28981,1.29196,1.28965,1.29006,1158.0,1.290334,1.2898049999999999,1.2918283333333334,0,0,0,1,0,1,1.29032,0,1,1,0,0,0,1.28965,0.0,2010-07-18 22:00:00+00:00,1.29196,False,False,4773.0,1.288865954831359,0,0,0.0023085714285714853,0,0,0,0,0,0,0.00039540861342969553,1
2010-07-18 23:00:00+00:00,1.29009,1.29152,1.28911,1.28911,835.0,1.2899319999999999,1.289585,1.2916133333333333,0,0,0,1,0,1,1.29032,0,1,1,0,0,0,1.28852,2.0,2010-07-18 23:00:00+00:00,1.29196,True,False,3938.0,1.2888678902628974,0,0,0.0022535714285714897,0,0,1,0,0,1,-0.0007366711329322844,0
2010-07-19 00:00:00+00:00,1.28908,1.2896,1.28825,1.28895,1229.0,1.289598,1.28903,1.2913941666666666,0,0,0,1,0,1,1.29032,0,1,1,0,0,0,1.28852,0.0,2010-07-19 00:00:00+00:00,1.2896,False,False,2709.0,1.2888688376503277,0,1,0.002070714285714354,0,0,0,0,0,0,-0.00012412434171850173,0
2010-07-19 01:00:00+00:00,1.28897,1.29128,1.28897,1.28984,1559.0,1.289502,1.289395,1.2910825000000001,0,0,0,1,0,1,1.29032,0,1,1,0,0,0,1.28852,0.0,2010-07-19 01:00:00+00:00,1.29128,False,False,4268.0,1.2888828467004696,0,0,0.0019471428571429092,0,0,0,0,0,0,0.0006902462281425601,1
2010-07-19 02:00:00+00:00,1.28986,1.29206,1.28968,1.29123,1049.0,1.289838,1.2905350000000002,1.29081,0,0,1,0,0,1,1.29032,0,1,1,0,0,0,1.28825,2.0,2010-07-19 02:00:00+00:00,1.29128,False,False,5317.0,1.2889054094845356,0,0,0.0019757142857143345,0,0,1,0,0,0,0.001077072791033682,1
2010-07-19 03:00:00+00:00,1.29126,1.29135,1.29012,1.29024,713.0,1.289874,1.2907350000000002,1.290615,0,0,1,0,0,0,1.29032,0,1,1,0,0,0,1.28825,0.0,2010-07-19 03:00:00+00:00,1.29128,True,False,4604.0,1.2889140728163289,0,0,0.001917142857142903,0,0,0,0,0,1,-0.0007670048836783485,0
2010-07-19 04:00:00+00:00,1.29026,1.29105,1.2901,1.29024,1052.0,1.2901,1.29024,1.29039,0,0,1,0,0,1,1.29032,0,1,1,0,0,0,1.28825,0.0,2010-07-19 04:00:00+00:00,1.29105,False,False,4604.0,1.2889266517269362,0,0,0.0018407142857143224,0,0,0,0,0,0,0.0,0
2010-07-19 05:00:00+00:00,1.29022,1.29105,1.28968,1.2906,1044.0,1.2904300000000002,1.2904200000000001,1.2901566666666666,0,1,0,0,1,0,1.29032,0,1,1,0,0,0,1.28825,0.0,2010-07-19 05:00:00+00:00,1.29105,False,False,5648.0,1.2889422589204347,0,0,0.001761428571428612,0,0,0,0,0,0,0.00027897893889957965,1
2010-07-19 06:00:00+00:00,1.29062,1.29113,1.28701,1.28775,2442.0,1.290012,1.289175,1.2898758333333333,0,1,0,0,0,0,1.29032,0,1,1,0,0,0,1.28825,0.0,2010-07-19 06:00:00+00:00,1.29113,False,False,3206.0,1.2889168034377836,0,1,0.001992857142857193,0,0,0,0,0,0,-0.0022107170560448012,0
