,Time,action,Ren_Value,Blue,Red,dir,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,HI_Value,BearWarning,BullWarning,OBV,VWAP,bullish_engulfing,bullish_harami,dark_cloud_cover,doji,doji_star,dragonfly_doji,gravestone_doji,hammer,hanging_man,morning_star,morning_star_doji,piercing_pattern,rain_drop,rain_drop_doji,shooting_star,star,Open,High,Low,Close,volume,complete,spread,returns,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,peak,crust,atr,buy_renko,sell_renko,neg_buy_renko,neg_sell_renko,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,t_dir
887,9/6/2022 2:00,0,0.99317,0,1,1,0,0,0,0.99436,0,0.99485,1,0,-145965,1.013378452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99632,0.99636,0.99485,0.99579,3821,1,0.00017,-0.000552173,0.995582,0.996065,0.994008333,1,0,0,0,1,0,0,0,0.001108571,0,0,0,1,0,0,0,0,0,0,0
888,9/6/2022 3:00,0,0.99317,0,1,1,0,0,0,0.99701,1,0.99583,0,0,-148187,1.013369113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9958,0.99583,0.9942,0.99435,2222,1,0.00016,-0.001447135,0.995636,0.99507,0.994131667,0,1,0,0,1,0,0,0,0.001150714,0,0,0,1,1,0,0,0,0,0,0
889,9/6/2022 4:00,0,0.99317,0,1,1,0,0,0,0.99701,0,0.99583,0,1,-144876,1.013355355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99436,0.99544,0.99434,0.99457,3311,1,0.00013,0.000221226,0.995564,0.99446,0.994274167,0,1,0,0,1,0,0,0,0.001117143,0,0,0,1,0,0,0,0,1,0,1
890,9/6/2022 5:00,2,0.99317,0,1,1,0,0,0,0.99701,0,0.99645,0,0,-140321,1.013337818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99454,0.99645,0.9944,0.99586,4555,1,0.00018,0.001296203,0.995382,0.995215,0.994516667,0,1,0,0,1,0,0,0,0.001161429,0,0,0,1,0,0,0,0,0,0,1
891,9/6/2022 6:00,4,0.99317,0,1,1,0,0,0,0.99701,0,0.99645,0,0,-134839,1.013317976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99587,0.99787,0.99485,0.9969,5482,1,0.00014,0.001043779,0.995494,0.99638,0.994858333,1,0,0,0,1,0,0,0,0.001337143,0,0,0,1,0,0,0,0,0,0,1
892,9/6/2022 7:00,4,0.99317,0,1,1,0,0,0,0.99701,0,0.99645,0,0,-126408,1.013288694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99694,0.99859,0.99638,0.9975,8431,1,0.00015,0.000601685,0.995836,0.9972,0.995231667,1,0,0,0,1,0,1,0,0.001467143,0,0,0,1,0,0,0,0,0,0,1
893,9/6/2022 8:00,3,0.99317,0,1,1,0,0,0,0.99701,0,0.99645,1,0,-132972,1.013263416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99748,0.99757,0.99463,0.99572,6564,1,0.00017,-0.001786055,0.99611,0.99661,0.995466667,1,0,0,0,1,0,0,0,0.001617857,0,0,0,1,0,0,0,0,0,0,0
894,9/6/2022 9:00,0,0.99317,0,1,1,0,0,0,0.99859,1,0.99597,0,0,-138921,1.013239858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99569,0.99597,0.99353,0.99521,5949,1,0.00014,-0.000512323,0.996238,0.995465,0.995668333,0,1,0,0,0,0,0,0,0.001757857,0,0,0,1,1,0,0,0,0,0,0
895,9/6/2022 10:00,0,0.99317,0,1,1,0,0,0,0.99859,0,0.99597,0,0,-145437,1.013210258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99522,0.99563,0.99212,0.99251,6516,1,0.00015,-0.002716682,0.995568,0.99386,0.9955375,0,1,0,0,0,0,0,0,0.001983571,0,0,0,1,0,0,0,0,0,0,0
896,9/6/2022 11:00,0,0.99317,0,1,1,0,0,0,0.99859,0,0.99597,0,0,-151392,1.013183031,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.99249,0.99366,0.99172,0.99234,5955,1,0.00013,-0.000171298,0.994656,0.992425,0.995321667,0,0,0,1,0,1,0,0,0.002067143,0,1,0,0,0,0,0,0,0,0,0
897,9/6/2022 12:00,2,0.99317,0,1,1,0,0,0,0.99859,0,0.99597,0,0,-158305,1.013147907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99232,0.99292,0.98985,0.98997,6913,1,0.00013,-0.002391151,0.99315,0.991155,0.994755,0,0,0,1,0,1,0,0,0.002139286,0,1,0,0,0,0,0,0,0,0,0
898,9/6/2022 13:00,4,0.99317,0,1,1,0,0,0,0.99859,0,0.99597,0,0,-167902,1.013096098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99054,0.9881,0.98838,9597,1,0.00019,-0.0016074,0.991682,0.989175,0.994091667,0,0,0,1,0,1,0,1,0.002227143,0,1,0,0,0,0,0,0,0,0,0
899,9/6/2022 14:00,4,0.99317,0,1,1,0,0,0,0.99859,0,0.99597,0,1,-157004,1.013042091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98798,0.99075,0.98633,0.99035,10898,1,0.00013,0.001991177,0.99071,0.989365,0.993638333,0,0,0,1,0,1,0,0,0.002375,0,1,0,0,0,0,0,0,0,0,1
900,9/6/2022 15:00,4,0.99317,0,1,1,0,0,0,0.99859,0,0.99285,0,0,-149612,1.013006883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99036,0.99285,0.98988,0.99113,7392,1,0.00014,0.00078729,0.990434,0.99074,0.99337,0,0,1,0,0,1,0,0,0.002517857,0,1,0,0,0,0,0,0,0,0,1
901,9/6/2022 16:00,3,0.99317,0,1,1,0,0,0,0.98633,2,0.99159,0,0,-155194,1.012979956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99115,0.99159,0.99028,0.9908,5582,1,0.00013,-0.000333009,0.990126,0.990965,0.993055833,0,0,1,0,0,1,0,0,0.002503571,0,1,0,0,0,0,1,0,0,0,0
902,9/6/2022 17:00,0,0.99317,0,1,1,0,0,0,0.98633,0,0.99159,0,0,-159912,1.01295626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99081,0.99099,0.98977,0.98983,4718,1,0.00014,-0.000979486,0.990098,0.990315,0.992553333,0,0,1,0,0,1,0,0,0.002474286,0,1,0,0,0,0,0,0,0,0,0
903,9/6/2022 18:00,0,0.99317,0,1,1,0,0,0,0.98633,0,0.99159,0,1,-156299,1.012938966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98984,0.99112,0.98948,0.99088,3613,1,0.00013,0.001060226,0.990598,0.990355,0.992051667,0,0,0,1,0,1,0,0,0.002512857,0,1,0,0,0,0,0,0,0,0,1
904,9/6/2022 19:00,0,0.99317,0,1,1,0,0,0,0.98633,0,0.99159,0,0,-159428,1.012923643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99091,0.99107,0.98991,0.99033,3129,1,0.00014,-0.000555216,0.990594,0.990605,0.991454167,0,0,1,0,0,1,0,0,0.002449286,0,1,0,0,0,0,0,0,0,0,0
905,9/6/2022 20:00,0,0.99317,0,1,1,0,0,0,0.98633,0,0.99159,0,1,-158585,1.012919556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99032,0.99055,0.98999,0.9905,843,1,0.00018,0.000171645,0.990468,0.990415,0.991019167,0,0,0,1,0,1,0,0,0.002273571,0,1,0,0,0,0,0,0,0,0,1
906,9/6/2022 21:00,0,0.99317,0,1,1,0,0,0,0.98633,0,0.99159,0,0,-159321,1.012915977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9903,0.99061,0.99003,0.9903,736,1,0.0003,-0.000201939,0.990368,0.9904,0.99061,0,0,1,0,0,1,0,0,0.002157143,0,1,0,0,0,0,0,0,0,0,0
907,9/6/2022 22:00,0,0.99317,0,1,1,0,0,0,0.98633,0,0.99159,0,0,-160450,1.012910288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9903,0.99051,0.98951,0.98959,1129,1,0.00019,-0.000717212,0.99032,0.989945,0.990366667,0,0,0,1,0,1,0,0,0.002018571,0,1,0,0,0,0,0,0,0,0,0
908,9/6/2022 23:00,0,0.99317,0,1,1,0,0,0,0.98633,0,0.99159,0,1,-158725,1.012901603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.98957,0.98988,0.98895,0.98964,1725,1,0.00015,5.05E-05,0.990072,0.989615,0.990141667,0,0,0,1,0,1,0,0,0.001910714,0,1,0,0,0,0,0,0,0,0,1
909,9/7/2022 0:00,0,0.99317,0,1,1,0,0,0,0.98633,0,0.99159,0,0,-163607,1.012876392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98964,0.99033,0.98822,0.98899,4882,1,0.00017,-0.00065702,0.989804,0.989315,0.99006,0,0,0,1,0,1,0,0,0.001810714,0,1,0,0,0,0,0,0,0,0,0
910,9/7/2022 1:00,0,0.99317,0,1,1,0,0,0,0.98633,0,0.99159,0,0,-167850,1.012854413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98896,0.98923,0.988,0.98887,4243,1,0.00017,-0.000121343,0.989478,0.98893,0.990100833,0,0,0,1,0,1,0,0,0.00176,0,1,0,0,0,0,0,0,0,0,0
911,9/7/2022 2:00,0,0.99317,0,1,1,0,0,0,0.98633,0,0.99159,0,0,-171769,1.012833707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98889,0.98921,0.9877,0.98839,3919,1,0.00013,-0.00048552,0.989096,0.98863,0.9899375,0,0,0,1,0,1,0,1,0.001648571,0,1,0,0,0,0,0,0,0,0,0
912,9/7/2022 3:00,0,0.99317,0,1,1,0,0,0,0.98633,0,0.99159,0,1,-168202,1.012815061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98838,0.9886,0.98764,0.98857,3567,1,0.00017,0.000182098,0.988892,0.98848,0.989724167,0,0,0,1,0,1,0,0,0.001542857,0,1,0,0,0,0,0,0,0,0,1
913,9/7/2022 4:00,0,0.99317,0,1,1,0,0,0,0.98633,0,0.99159,0,1,-164465,1.012796043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98853,0.98959,0.9879,0.9892,3737,1,0.00014,0.000637081,0.988804,0.988885,0.989590833,0,0,1,0,0,1,0,0,0.001347857,0,1,0,0,0,0,0,0,0,0,1
914,9/7/2022 5:00,0,0.99317,0,1,1,0,0,0,0.98764,2,0.99021,1,0,-161479,1.012780901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.98923,0.99021,0.98869,0.98922,2986,1,0.00017,2.02E-05,0.98885,0.98921,0.98954,0,0,1,0,0,1,0,0,0.001244286,0,1,0,0,0,0,1,0,0,1,1
915,9/7/2022 6:00,0,0.99317,0,1,1,0,0,0,0.98764,0,0.99021,0,0,-156389,1.012756623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98924,0.99124,0.98866,0.9906,5090,1,0.00014,0.001394066,0.989196,0.98991,0.989516667,0,0,1,0,0,0,0,0,0.001335,0,1,0,0,0,0,0,0,0,0,1
916,9/7/2022 7:00,0,0.99317,0,1,1,0,0,0,0.98764,0,0.99021,0,0,-150489,1.012730729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9906,0.99278,0.98912,0.9923,5900,1,0.00015,0.001714661,0.989978,0.99145,0.989680833,1,0,0,0,1,0,1,0,0.001509286,0,0,0,1,0,0,0,0,0,0,1
917,9/7/2022 8:00,0,0.99317,0,1,1,0,0,0,0.98764,0,0.99021,1,0,-155807,1.012705586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99228,0.99296,0.99049,0.99068,5318,1,0.00015,-0.001633905,0.9904,0.99149,0.989695833,1,0,0,0,1,0,0,0,0.001568571,0,0,0,1,0,0,0,0,0,0,0
918,9/7/2022 9:00,0,0.99317,0,1,1,0,0,0,0.98764,0,0.99021,0,0,-150143,1.01267909,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.99068,0.99136,0.98948,0.99086,5664,1,0.00015,0.000181677,0.990732,0.99077,0.9897425,1,0,0,0,1,0,0,0,0.00162,0,0,0,1,0,0,0,0,0,0,1
919,9/7/2022 10:00,0,0.99317,0,1,1,0,0,0,0.99296,1,0.99099,0,0,-155689,1.012651787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99089,0.99099,0.9893,0.98966,5546,1,0.00016,-0.001211803,0.99082,0.99026,0.989748333,0,1,0,0,1,0,0,0,0.001700714,0,0,0,1,1,0,0,0,0,0,0
920,9/7/2022 11:00,0,0.98777,0,1,1,0,0,0,0.99296,0,0.99099,0,0,-163043,1.01261268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98967,0.99019,0.98764,0.98777,7354,1,0.00015,-0.001911573,0.990254,0.988715,0.9895925,0,1,0,0,0,0,0,1,0.001841429,0,0,0,1,0,0,0,0,0,0,0
921,9/7/2022 12:00,0,0.98777,0,1,1,0,0,0,0.99296,0,0.99099,0,1,-155988,1.01257749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98775,0.98944,0.98748,0.98923,7055,1,0.00015,0.001476986,0.98964,0.9885,0.9896125,0,1,0,0,0,0,0,0,0.00191,0,0,0,1,0,0,0,0,1,0,1
922,9/7/2022 13:00,0,0.98777,0,1,1,0,0,0,0.99296,0,0.992,0,0,-148572,1.012541966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98923,0.992,0.98827,0.99009,7416,1,0.00014,0.000868985,0.989522,0.98966,0.989714167,0,0,1,0,0,1,0,0,0.00211,0,1,0,0,0,0,0,0,0,0,1
923,9/7/2022 14:00,0,0.99479,1,0,0,1,1,0,0.98748,2,0.992,0,0,-139181,1.012506564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009,0.99492,0.98986,0.99479,9391,1,0.00013,0.004735812,0.990308,0.99244,0.9902475,1,0,0,0,1,0,0,0,0.002320714,1,0,0,0,0,0,0,1,0,0,1
924,9/7/2022 15:00,0,0.99492,1,0,0,0,0,0,0.98748,0,0.992,1,0,-144022,1.012487429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99483,0.99537,0.99376,0.99388,4841,1,0.00013,-0.000915185,0.991152,0.994335,0.99069,1,0,0,0,1,0,0,0,0.002347857,1,0,0,0,0,0,0,0,0,0,0
925,9/7/2022 16:00,0,0.99492,1,0,0,0,0,0,0.98748,0,0.992,0,0,-139277,1.012472166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99385,0.99749,0.99381,0.99729,4745,1,0.00013,0.003425125,0.993056,0.995585,0.991364167,1,0,0,0,1,0,0,0,0.002502857,1,0,0,0,0,0,0,0,0,0,1
926,9/7/2022 17:00,0,0.99492,1,0,0,0,0,0,0.98748,0,0.992,0,0,-134097,1.01245819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99727,1.00023,0.99708,0.99961,5180,1,0.00021,0.002323603,0.995132,0.99845,0.99223,1,0,0,0,1,0,0,0,0.002659286,1,0,0,0,0,0,0,0,0,0,1
927,9/7/2022 18:00,0,0.99492,1,0,0,0,0,0,0.98748,0,0.992,1,0,-137358,1.012448365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99961,0.99976,0.9981,0.99817,3261,1,0.00015,-0.0014416,0.996748,0.99889,0.992860833,1,0,0,0,1,0,0,0,0.002657143,1,0,0,0,0,0,0,0,0,0,0
928,9/7/2022 19:00,1,1.0008,1,0,0,0,0,0,0.98748,0,0.992,0,0,-134030,1.012440202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99813,1.00093,0.99808,1.0008,3328,1,0.00013,0.002631357,0.99795,0.999485,0.993569167,1,0,0,0,1,0,1,0,0.002752143,1,0,0,0,0,0,0,0,0,0,1
929,9/7/2022 20:00,4,1.0008,1,0,0,0,0,0,0.98748,0,0.992,1,0,-135686,1.012436105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00079,1.00103,1.00046,1.00061,1656,1,0.00021,-0.000189866,0.999296,1.000705,0.994396667,1,0,0,0,1,0,0,0,0.002608571,1,0,0,0,0,0,0,0,0,0,0
930,9/7/2022 21:00,4,1.0008,1,0,0,0,0,0,0.98748,0,0.992,0,0,-135072,1.012434608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00068,1.00088,1.00041,1.00074,614,1,0.00024,0.000129912,0.999986,1.000675,0.99522,1,0,0,0,1,0,0,0,0.002380714,1,0,0,0,0,0,0,0,0,0,1
931,9/7/2022 22:00,3,1.0008,1,0,0,0,0,0,0.98748,0,0.992,1,0,-137143,1.012429425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00074,1.00123,1.00035,1.0005,2071,1,0.00017,-0.000239851,1.000164,1.00062,0.996123333,1,0,0,0,1,0,0,0,0.002267143,1,0,0,0,0,0,0,0,0,0,0
932,9/7/2022 23:00,0,1.0008,1,0,0,0,0,0,0.98748,0,0.992,1,0,-138749,1.012425135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00049,1.00049,0.99929,0.99974,1606,1,0.00013,-0.000759909,1.000478,1.00012,0.997120833,0,1,0,0,1,0,0,0,0.002219286,1,0,0,0,0,0,0,0,0,0,0
933,9/8/2022 0:00,0,1.0008,1,0,0,0,0,0,1.00123,1,1.00002,0,0,-142102,1.01241529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99976,1.00002,0.99821,0.99847,3353,1,0.00014,-0.001271138,1.000012,0.999105,0.997890833,0,1,0,0,1,0,0,0,0.002227857,1,0,0,0,1,0,0,0,0,0,0
934,9/8/2022 1:00,0,1.0008,1,0,0,0,0,0,1.00123,0,1.00002,0,0,-145883,1.012404157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99846,0.99909,0.99838,0.9984,3781,1,0.00015,-7.01E-05,0.99957,0.998435,0.998583333,0,1,0,0,0,0,0,1,0.002096429,1,0,0,0,0,0,0,0,0,0,0
935,9/8/2022 2:00,0,1.0008,1,0,0,0,0,0,1.00123,0,1.00002,0,1,-143189,1.01239639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9984,0.99896,0.99835,0.99868,2694,1,0.00014,0.000280409,0.999158,0.99854,0.9989075,0,1,0,0,0,0,0,0,0.002,1,0,0,0,0,0,0,0,1,0,1
936,9/8/2022 3:00,0,1.0008,1,0,0,0,0,0,1.00123,0,1.00002,0,0,-146670,1.012386294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.99867,0.99902,0.99787,0.99854,3481,1,0.00018,-0.000140195,0.998766,0.99861,0.999295833,0,0,0,1,0,1,0,0,0.001815714,0,0,1,0,0,0,0,0,0,0,0
937,9/8/2022 4:00,0,1.0008,1,0,0,0,0,0,1.00123,0,0.99939,0,0,-144554,1.012380321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99855,0.99939,0.99854,0.99891,2116,1,0.00016,0.000370472,0.9986,0.998725,0.999430833,0,0,1,0,0,1,0,0,0.001515,0,0,1,0,0,0,0,0,0,0,1
938,9/8/2022 5:00,0,1.0008,1,0,0,0,0,0,1.00123,0,0.99939,0,0,-141758,1.012372892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99889,1.00003,0.99889,0.99971,2796,1,0.00013,0.000800552,0.998848,0.99931,0.999439167,0,0,1,0,0,1,0,0,0.001481429,0,0,1,0,0,0,0,0,0,0,1
939,9/8/2022 6:00,0,1.0008,1,0,0,0,0,0,1.00123,0,0.99939,0,0,-136115,1.01235801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.99968,1.00142,0.99936,0.99976,5643,1,0.00015,5.00E-05,0.99912,0.999735,0.999571667,0,0,1,0,0,0,0,0,0.001365714,0,0,1,0,0,0,0,0,0,0,1
940,9/8/2022 7:00,0,1.0008,1,0,0,0,0,0,1.00123,0,1.00033,0,0,-143046,1.012337364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99976,1.00033,0.99755,0.9981,6931,1,0.00016,-0.001661778,0.999004,0.99893,0.999346667,0,0,0,1,0,1,0,1,0.001339286,0,0,1,0,0,0,0,0,0,0,0
941,9/8/2022 8:00,0,1.0008,1,0,0,0,0,0,1.00142,1,1.00033,0,1,-136500,1.012320116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99808,0.99972,0.99777,0.99971,6546,1,0.00014,0.001611765,0.999238,0.998905,0.999271667,0,0,0,1,0,1,0,0,0.00136,0,0,1,0,0,1,0,0,0,0,1
942,9/8/2022 9:00,0,1.0008,1,0,0,0,0,0,0.99755,2,1.00037,0,0,-131851,1.012307964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99971,1.00037,0.99947,0.99976,4649,1,0.00016,5.00E-05,0.999408,0.999735,0.99919,1,0,0,0,1,0,0,0,0.001220714,1,0,0,0,0,0,0,1,0,0,1
943,9/8/2022 10:00,0,1.0008,1,0,0,0,0,0,0.99755,0,1.00037,0,0,-126440,1.01229516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99976,1.00169,0.99917,1.00092,5411,1,0.00015,0.001159606,0.99965,1.00034,0.999225,1,0,0,0,1,0,0,0,0.00136,1,0,0,0,0,0,0,0,0,0,1
944,9/8/2022 11:00,1,1.0008,1,0,0,0,0,0,0.99755,0,1.00037,0,0,-119146,1.012279434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00093,1.00287,1.00043,1.00192,7294,1,0.00012,0.000998582,1.000082,1.00142,0.999406667,1,0,0,0,1,0,1,0,0.001500714,1,0,0,0,0,0,0,0,0,0,1
945,9/8/2022 12:00,4,1.0008,1,0,0,0,0,0,0.99755,0,1.00037,1,0,-137498,1.012232662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00191,1.00284,0.99842,0.99995,18352,1,0.00016,-0.00196816,1.000452,1.000935,0.99953,1,0,0,0,1,0,0,0,0.001753571,1,0,0,0,0,0,0,0,0,0,0
946,9/8/2022 13:00,4,1.0008,1,0,0,0,0,0,1.00287,1,1.00008,0,0,-156364,1.012171022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99987,1.00008,0.99299,0.9964,18866,1,0.00017,-0.003556494,0.99979,0.998175,0.999363333,0,1,0,0,0,0,0,0,0.002173571,1,0,0,0,1,0,0,0,0,0,0
947,9/8/2022 14:00,3,0.99557,0,1,1,1,0,1,1.00287,0,1.00008,0,0,-169011,1.012127683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9964,0.99763,0.99412,0.99557,12647,1,0.00013,-0.000833346,0.998952,0.995985,0.999104167,0,0,0,1,0,1,0,0,0.002295,0,1,0,0,0,0,0,0,0,0,0
948,9/8/2022 15:00,0,0.99763,0,1,1,0,0,0,0.99299,2,1.00008,0,0,-175992,1.012103466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9956,0.99705,0.99481,0.99528,6981,1,0.00015,-0.000291333,0.997824,0.995425,0.9988325,0,0,0,1,0,1,0,1,0.002404286,0,1,0,0,0,0,1,0,0,0,0
949,9/8/2022 16:00,0,0.99763,0,1,1,0,0,0,0.99299,0,1.00008,0,1,-167814,1.012077764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99533,0.99716,0.99436,0.99681,8178,1,0.00014,0.001536075,0.996802,0.996045,0.9986575,0,0,0,1,0,1,0,0,0.002560714,0,1,0,0,0,0,0,0,0,0,1
950,9/8/2022 17:00,0,0.99763,0,1,1,0,0,0,0.99299,0,0.99992,0,0,-161699,1.01206182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99683,0.99992,0.99637,0.99935,6115,1,0.00014,0.002544888,0.996682,0.99808,0.9986275,0,0,1,0,0,1,0,0,0.002732143,0,1,0,0,0,0,0,0,0,0,1
951,9/8/2022 18:00,0,0.99763,0,1,1,0,0,0,0.99299,0,0.99992,1,0,-166796,1.012048297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99934,0.99991,0.99899,0.99908,5097,1,0.00016,-0.000270212,0.997218,0.999215,0.998570833,0,0,1,0,0,0,0,0,0.002737143,0,1,0,0,0,0,0,0,0,1,0
952,9/8/2022 19:00,0,0.99763,0,1,1,0,0,0,0.99299,0,0.99992,0,0,-163578,1.012040273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99907,0.99984,0.99904,0.99984,3218,1,0.00015,0.000760411,0.998072,0.99946,0.998715833,0,0,1,0,0,0,0,0,0.002712857,0,1,0,0,0,0,0,0,0,0,1
953,9/8/2022 20:00,0,0.99763,0,1,1,0,0,0,0.99299,0,0.99992,1,0,-162276,1.01203704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99986,0.99991,0.99958,0.99982,1302,1,0.00021,-2.00E-05,0.99898,0.99983,0.998725,1,0,0,0,1,0,0,0,0.002589286,0,0,0,1,0,0,0,0,0,0,0
954,9/8/2022 21:00,1,0.99763,0,1,1,0,0,0,0.99299,0,0.99992,0,0,-163283,1.012034523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.99942,0.99979,0.99924,0.99957,1007,1,0.00037,-0.000250076,0.999532,0.999695,0.998709167,1,0,0,0,1,0,0,0,0.002432143,0,0,0,1,0,0,0,0,0,0,0
955,9/8/2022 22:00,4,0.99763,0,1,1,0,0,0,0.99299,0,0.99992,0,0,-162060,1.012031593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99941,1.00033,0.99941,1.0003,1223,1,0.00014,0.000730047,0.999722,0.999935,0.9986575,1,0,0,0,1,0,0,0,0.002358571,0,0,0,1,0,0,0,0,0,0,1
956,9/8/2022 23:00,3,0.99763,0,1,1,0,0,0,0.99299,0,0.99992,0,0,-160560,1.012028199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00028,1.00093,1.00009,1.00092,1500,1,0.00016,0.000619622,1.00009,1.00061,0.998574167,1,0,0,0,1,0,0,0,0.002354286,0,0,0,1,0,0,0,0,0,0,1
957,9/9/2022 0:00,0,1.00435,1,0,0,0,0,0,0.99299,0,0.99992,0,0,-155998,1.012021093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00092,1.00503,1.00076,1.00435,4562,1,0.00013,0.003420989,1.000992,1.002635,0.998940833,1,0,0,0,1,0,0,0,0.002479286,1,0,0,0,0,0,0,0,0,0,1
958,9/9/2022 1:00,0,1.00503,1,0,0,0,0,0,0.99299,0,0.99992,0,0,-151835,1.012015281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00434,1.00538,1.00433,1.0051,4163,1,0.00015,0.000746473,1.002048,1.004725,0.999665833,1,0,0,0,1,0,0,0,0.00238,1,0,0,0,0,0,0,0,0,0,1
959,9/9/2022 2:00,0,1.00503,1,0,0,0,0,0,0.99299,0,0.99992,0,0,-148225,1.012011431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0051,1.00722,1.00496,1.00669,3610,1,0.00015,0.001580682,1.003472,1.005895,1.0005925,1,0,0,0,1,0,0,0,0.002225714,1,0,0,0,0,0,0,0,0,0,1
